Column1,id,symbol,type,interval,amount,startDate,endDate,Column2,buy,sell,growth/drop,closed,high,low,Volume,RSI,BTC,coin,V-BTC,V-B,V-C,status,sell_zscore
918,c9f1ca83-8d74-11ec-987b-f4d1080d95a2,WNXMUSDT,rsi,15m,500,2/14/2022 9:00,2/14/2022 12:45,0.15625,31.84,32.02,0.565326633,TRUE,32.02,31.48,10.9,45.97074748,-0.21746883,0.06281407,10.9,31.26168321,5.504587156,FALSE,0
917,b8b7b768-8d74-11ec-a2b6-f4d1080d95a2,ASRUSDT,rsi,15m,500,2/14/2022 9:00,2/14/2022 10:15,0.052083333,3.191,3.242,1.598245064,TRUE,3.242,3.175,275.8,52.93659125,-0.21746883,0,275.8,31.26168321,-3.807106599,TRUE,0
908,891ca7f2-8d74-11ec-bed3-f4d1080d95a2,BURGERUSDT,rsi,15m,500,2/14/2022 9:00,2/14/2022 11:00,0.083333333,1.795,1.807,0.668523677,TRUE,1.807,1.775,2793,49.04885909,-0.21746883,0,2793,31.26168321,39.39849624,FALSE,0
913,a26f7f08-8d74-11ec-b54b-f4d1080d95a2,AGLDUSDT,rsi,15m,500,2/14/2022 9:00,2/14/2022 10:45,0.072916667,1.036,1.043,0.675675676,TRUE,1.043,1.029,4649.4,48.2229654,-0.21746883,-0.193050193,4649.4,31.26168321,-209.250656,FALSE,0
914,a38a17f8-8d74-11ec-bfa3-f4d1080d95a2,BEAMUSDT,rsi,15m,500,2/14/2022 9:00,2/14/2022 10:15,0.052083333,0.348,0.3498,0.517241379,TRUE,0.3498,0.3467,17185,63.41775247,-0.21746883,-0.172413793,17185,31.26168321,-163.9511202,FALSE,0
909,8a733cca-8d74-11ec-a919-f4d1080d95a2,LINKUSDT,rsi,15m,500,2/14/2022 9:00,2/14/2022 9:30,0.020833333,15.56,15.64,0.514138817,TRUE,15.64,15.53,30134.47,54.04972875,-0.21746883,0.064267352,30134.47,31.26168321,-54.6963328,FALSE,0
905,81d2609a-8d74-11ec-a890-f4d1080d95a2,COCOSUSDT,rsi,15m,500,2/14/2022 9:00,2/14/2022 12:15,0.135416667,1.4068,1.3645,-3.006823998,TRUE,1.4068,1.3645,41426,53.09828069,-0.21746883,-0.575774808,41426,31.26168321,38.72205861,FALSE,0
911,94ece88c-8d74-11ec-951e-f4d1080d95a2,LTOUSDT,rsi,15m,500,2/14/2022 9:00,2/14/2022 12:45,0.15625,0.2343,0.236,0.725565514,TRUE,0.236,0.2314,48202,51.83255142,-0.21746883,-0.042680324,48202,31.26168321,33.18741961,FALSE,0
910,8b9cccab-8d74-11ec-b507-f4d1080d95a2,TRUUSDT,rsi,15m,500,2/14/2022 9:00,2/14/2022 9:15,0.010416667,0.2191,0.2202,0.502053857,TRUE,0.2202,0.2185,51375,49.02814248,-0.21746883,-0.091282519,51375,31.26168321,-35.60486618,FALSE,0
907,830f8447-8d74-11ec-a8c1-f4d1080d95a2,FORTHUSDT,rsi,15m,500,2/14/2022 9:00,2/14/2022 9:30,0.020833333,6.89,6.93,0.580551524,TRUE,6.93,6.85,68106.6,45.46595258,-0.21746883,0,68106.6,31.26168321,94.86973362,FALSE,0
906,8237468a-8d74-11ec-b07e-f4d1080d95a2,BANDUSDT,rsi,15m,500,2/14/2022 9:00,2/14/2022 9:30,0.020833333,4.482,4.347,-3.012048193,TRUE,4.503,4.347,108872.4,69.48356049,-0.21746883,0.35698349,108872.4,31.26168321,-107.9213832,FALSE,0
916,a5cf1b30-8d74-11ec-a99a-f4d1080d95a2,IRISUSDT,rsi,15m,500,2/14/2022 9:00,2/14/2022 9:30,0.020833333,0.07173,0.07217,0.613411404,TRUE,0.07217,0.07149,192247.5,44.86230487,-0.21746883,-0.097588178,192247.5,31.26168321,49.41177389,FALSE,0
903,7f81c5f1-8d74-11ec-901b-f4d1080d95a2,GXSUSDT,rsi,15m,500,2/14/2022 9:00,2/14/2022 11:00,0.083333333,1.541,1.5522,0.726800779,TRUE,1.5522,1.5259,261520,45.38274926,-0.21746883,0.259571707,261520,31.26168321,90.30934537,FALSE,0
902,7e6a2eae-8d74-11ec-aad9-f4d1080d95a2,ONEUSDT,rsi,15m,500,2/14/2022 9:00,2/14/2022 9:15,0.010416667,0.17962,0.18062,0.556730876,TRUE,0.18062,0.17906,938168.5,50.52269939,-0.21746883,0.011134618,938168.5,31.26168321,-51.38783705,FALSE,0
904,80b38b0e-8d74-11ec-8733-f4d1080d95a2,IDEXUSDT,rsi,15m,500,2/14/2022 9:00,2/14/2022 9:00,0,0.18747,0.18848,0.538752867,TRUE,0.18848,0.18647,3486149.7,57.23930877,-0.21746883,-0.688110098,3486149.7,31.26168321,62.89472308,FALSE,0
1154,b75a7d24-8d8d-11ec-a841-f4d1080d95a2,WINGUSDT,rsi,15m,500,2/14/2022 12:00,2/14/2022 12:15,0.010416667,9.99,10.04,0.500500501,TRUE,10.04,9.88,1119.95,48.86477106,-0.320742716,-0.3003003,1119.95,31.96527611,-158.8169115,FALSE,0
1157,bdc0b6c9-8d8d-11ec-8c03-f4d1080d95a2,BONDUSDT,rsi,15m,500,2/14/2022 12:00,2/14/2022 12:15,0.010416667,10.52,10.59,0.66539924,TRUE,10.59,10.42,2805.69,64.92161929,-0.320742716,-0.190114068,2805.69,31.96527611,-73.03871775,FALSE,0
1152,b0091c11-8d8d-11ec-b53e-f4d1080d95a2,MBOXUSDT,rsi,15m,500,2/14/2022 12:00,2/14/2022 12:30,0.020833333,2.819,2.838,0.673997872,TRUE,2.838,2.807,22878.2,52.1768579,-0.320742716,-0.390209294,22878.2,31.96527611,20.96537315,FALSE,0
1147,ab8c80c2-8d8d-11ec-ae07-f4d1080d95a2,NEARUSDT,rsi,15m,500,2/14/2022 12:00,2/14/2022 12:45,0.03125,10.335,10.389,0.522496372,TRUE,10.389,10.21,36044.7,52.8804979,-0.320742716,-0.222544751,36044.7,31.96527611,6.094654693,FALSE,0
1158,be585196-8d8d-11ec-a2d9-f4d1080d95a2,CHESSUSDT,rsi,15m,500,2/14/2022 12:00,2/14/2022 12:45,0.03125,1.072,1.078,0.559701493,TRUE,1.078,1.057,40439.1,51.44751531,-0.320742716,-0.373134328,40439.1,31.96527611,-3.102442933,FALSE,0
1153,b0cebe94-8d8d-11ec-9e75-f4d1080d95a2,DODOUSDT,rsi,15m,500,2/14/2022 12:00,2/14/2022 12:30,0.020833333,0.487,0.49,0.616016427,TRUE,0.49,0.484,71922,45.83445462,-0.320742716,0,71922,31.96527611,-14.5823253,FALSE,0
1156,bd553156-8d8d-11ec-bce7-f4d1080d95a2,OCEANUSDT,rsi,15m,500,2/14/2022 12:00,2/14/2022 12:30,0.020833333,0.5545,0.5573,0.504959423,TRUE,0.5573,0.5503,101062,62.68445014,-0.320742716,-0.018034265,101062,31.96527611,65.99810018,FALSE,0
1146,a6e33fd9-8d8d-11ec-a145-f4d1080d95a2,AVAUSDT,rsi,15m,500,2/14/2022 12:00,2/14/2022 12:15,0.010416667,1.663,1.613,-3.006614552,TRUE,1.671,1.613,138801.3,62.80558943,-0.320742716,-0.300661455,138801.3,31.96527611,58.19664513,TRUE,0
1148,abeb62b0-8d8d-11ec-869d-f4d1080d95a2,DUSKUSDT,rsi,15m,500,2/14/2022 12:00,2/14/2022 12:45,0.03125,0.411,0.4132,0.535279805,TRUE,0.4132,0.4049,185849,55.28936285,-0.320742716,0.0243309,185849,31.96527611,-19.5309095,FALSE,0
1149,aca16174-8d8d-11ec-a0fc-f4d1080d95a2,BLZUSDT,rsi,15m,500,2/14/2022 12:00,2/14/2022 12:30,0.020833333,0.1905,0.1919,0.734908136,TRUE,0.1919,0.1891,218918,53.53087483,-0.320742716,0.104986877,218918,31.96527611,40.08532875,FALSE,0
1150,ad6cf598-8d8d-11ec-99f2-f4d1080d95a2,RAREUSDT,rsi,15m,500,2/14/2022 12:00,2/14/2022 12:15,0.010416667,0.738,0.715,-3.116531165,TRUE,0.74,0.715,555544.2,57.50593881,-0.320742716,0.406504065,555544.2,31.96527611,-98.55829653,FALSE,0
1145,a5ab0996-8d8d-11ec-9f20-f4d1080d95a2,TRXUSDT,rsi,15m,500,2/14/2022 12:00,2/14/2022 12:45,0.03125,0.06422,0.06458,0.56057303,TRUE,0.06458,0.06405,15690558.7,59.09397912,-0.320742716,-0.140143258,15690558.7,31.96527611,18.07715553,FALSE,0
1151,ae6d656d-8d8d-11ec-866c-f4d1080d95a2,KEYUSDT,rsi,15m,500,2/14/2022 12:00,2/14/2022 12:15,0.010416667,0.009056,0.008774,-3.113957597,TRUE,0.009077,0.008774,40017021,59.93635545,-0.320742716,-1.115282686,40017021,31.96527611,-100.7840589,FALSE,0
583,43351852-8d55-11ec-b1d5-f4d1080d95a2,BONDUSDT,rsi,15m,500,2/14/2022 5:15,2/14/2022 6:45,0.0625,9.72,9.78,0.617283951,TRUE,9.78,9.62,488.06,52.33603804,-0.041364026,-0.102880658,488.06,33.77307887,15.2604188,FALSE,0
573,2111abee-8d55-11ec-bd95-f4d1080d95a2,BURGERUSDT,rsi,15m,500,2/14/2022 5:15,2/14/2022 7:30,0.09375,1.794,1.804,0.557413601,TRUE,1.804,1.772,843.6,48.37677356,-0.041364026,0.22296544,843.6,33.77307887,74.19393077,FALSE,0
576,29f28486-8d55-11ec-881a-f4d1080d95a2,ARUSDT,rsi,15m,500,2/14/2022 5:15,2/14/2022 11:15,0.25,31.45,31.61,0.508744038,TRUE,31.61,30.83,1567.28,49.54842912,-0.041364026,0.095389507,1567.28,33.77307887,-22.61625236,FALSE,0
587,a0e68661-8d55-11ec-a2a6-f4d1080d95a2,PUNDIXUSDT,rsi,15m,500,2/14/2022 5:15,2/14/2022 8:00,0.114583333,0.791,0.795,0.505689001,TRUE,0.795,0.776,6413.6,42.05190382,-0.041364026,0.252844501,6413.6,33.77307887,11.69701883,FALSE,0
563,11bee77b-8d55-11ec-843d-f4d1080d95a2,MASKUSDT,rsi,15m,500,2/14/2022 5:15,2/14/2022 13:00,0.322916667,5.674,5.703,0.511103278,TRUE,5.703,5.52,6927.5,44.13254473,-0.041364026,0.017624251,6927.5,33.77307887,86.18982317,FALSE,0
572,1e8f7d9e-8d55-11ec-858d-f4d1080d95a2,FILUSDT,rsi,15m,500,2/14/2022 5:15,2/14/2022 8:00,0.114583333,20.2,20.31,0.544554455,TRUE,20.31,19.93,9691.03,40.34851272,-0.041364026,0,9691.03,33.77307887,5.079645817,FALSE,0
570,1d581f9e-8d55-11ec-93e7-f4d1080d95a2,MBOXUSDT,rsi,15m,500,2/14/2022 5:15,2/14/2022 8:00,0.114583333,2.826,2.841,0.530785563,TRUE,2.841,2.773,13947.8,50.3048458,-0.041364026,-0.106157113,13947.8,33.77307887,-37.9357318,FALSE,0
578,2b062ab4-8d55-11ec-910d-f4d1080d95a2,LITUSDT,rsi,15m,500,2/14/2022 5:15,2/14/2022 6:45,0.0625,1.487,1.497,0.672494956,TRUE,1.497,1.461,15484.3,60.88454363,-0.041364026,0.067249496,15484.3,33.77307887,-5.836879936,FALSE,0
562,114690dc-8d55-11ec-8fe0-f4d1080d95a2,LUNAUSDT,rsi,15m,500,2/14/2022 5:15,2/14/2022 13:15,0.333333333,52.67,52.94,0.512625783,TRUE,52.94,51.55,15654.37,59.53175037,-0.041364026,-0.132902981,15654.37,33.77307887,-8.749186329,FALSE,0
566,149f2599-8d55-11ec-9076-f4d1080d95a2,IOTAUSDT,rsi,15m,500,2/14/2022 5:15,2/14/2022 7:00,0.072916667,0.8326,0.8368,0.504443911,TRUE,0.8368,0.8235,17213,45.15506838,-0.041364026,0.024021139,17213,33.77307887,-10.13187707,FALSE,0
585,4dd72ba6-8d55-11ec-b061-f4d1080d95a2,VITEUSDT,rsi,15m,500,2/14/2022 5:15,2/14/2022 7:00,0.072916667,0.05079,0.05109,0.590667454,TRUE,0.05109,0.05015,19013.1,38.12915598,-0.041364026,0.078755661,19013.1,33.77307887,-185.0003419,FALSE,0
584,482a2bc3-8d55-11ec-91c8-f4d1080d95a2,COCOSUSDT,rsi,15m,500,2/14/2022 5:15,2/14/2022 8:00,0.114583333,1.3952,1.4036,0.60206422,TRUE,1.4036,1.3801,19185,39.90789265,-0.041364026,-0.12184633,19185,33.77307887,51.81652333,FALSE,0
564,1210739b-8d55-11ec-b4a7-f4d1080d95a2,DYDXUSDT,rsi,15m,500,2/14/2022 5:15,2/14/2022 7:00,0.072916667,6.8,6.839,0.573529412,TRUE,6.839,6.631,28431.73,46.79380275,-0.041364026,-0.029411765,28431.73,33.77307887,26.24799828,FALSE,0
569,1ca00ff3-8d55-11ec-9d49-f4d1080d95a2,CTXCUSDT,rsi,15m,500,2/14/2022 5:15,2/14/2022 5:45,0.020833333,0.2873,0.2888,0.522102332,TRUE,0.2888,0.2866,35974,53.9510904,-0.041364026,-0.034806822,35974,33.77307887,83.56590871,FALSE,0
560,10543e60-8d55-11ec-ba10-f4d1080d95a2,ALGOUSDT,rsi,15m,500,2/14/2022 5:15,2/14/2022 7:45,0.104166667,0.886,0.8906,0.519187359,TRUE,0.8906,0.8753,84936,46.01215056,-0.041364026,0.011286682,84936,33.77307887,-56.21291325,FALSE,0
575,250681a2-8d55-11ec-8bd4-f4d1080d95a2,LTOUSDT,rsi,15m,500,2/14/2022 5:15,2/14/2022 6:45,0.0625,0.2329,0.2342,0.558179476,TRUE,0.2342,0.2308,112960,44.65896198,-0.041364026,0.386431945,112960,33.77307887,95.8286119,FALSE,0
582,3b54091f-8d55-11ec-bc46-f4d1080d95a2,PHAUSDT,rsi,15m,500,2/14/2022 5:15,2/14/2022 7:45,0.104166667,0.2814,0.283,0.568585643,TRUE,0.283,0.2764,247298,38.44215873,-0.041364026,0,247298,33.77307887,88.27487485,FALSE,0
579,2b7644e1-8d55-11ec-888a-f4d1080d95a2,KEEPUSDT,rsi,15m,500,2/14/2022 5:15,2/14/2022 6:30,0.052083333,0.6058,0.6095,0.610762628,TRUE,0.6095,0.5984,282397,47.98874932,-0.041364026,0.132056784,282397,33.77307887,46.22747409,FALSE,0
565,144ecf72-8d55-11ec-a6af-f4d1080d95a2,XLMUSDT,rsi,15m,500,2/14/2022 5:15,2/14/2022 6:45,0.0625,0.2085,0.2097,0.575539568,TRUE,0.2097,0.2072,288018,46.82354965,-0.041364026,0,288018,33.77307887,9.194217028,FALSE,0
577,2a5685fc-8d55-11ec-9123-f4d1080d95a2,RVNUSDT,rsi,15m,500,2/14/2022 5:15,2/14/2022 6:45,0.0625,0.06458,0.06495,0.572932797,TRUE,0.06495,0.06372,373552.2,54.79173995,-0.041364026,0.232270053,373552.2,33.77307887,59.65557156,FALSE,0
574,2491188e-8d55-11ec-982c-f4d1080d95a2,AKROUSDT,rsi,15m,500,2/14/2022 5:15,2/14/2022 6:45,0.0625,0.01305,0.01312,0.536398467,TRUE,0.01312,0.01286,398763,46.8848886,-0.041364026,-0.076628352,398763,33.77307887,-25.49534435,FALSE,0
568,1578941e-8d55-11ec-9e72-f4d1080d95a2,MATICUSDT,rsi,15m,500,2/14/2022 5:15,2/14/2022 13:00,0.322916667,1.632,1.642,0.612745098,TRUE,1.642,1.597,400264.1,46.00855672,-0.041364026,0,400264.1,33.77307887,22.57022301,FALSE,0
559,0fb3d0df-8d55-11ec-b47c-f4d1080d95a2,ONGUSDT,rsi,15m,500,2/14/2022 5:15,2/14/2022 5:15,0,0.8487,0.8232,-3.004595263,TRUE,0.8507,0.8232,604780,51.54614136,-0.041364026,0.612701779,604780,33.77307887,42.48487053,FALSE,0
581,323e2941-8d55-11ec-b9a9-f4d1080d95a2,IOSTUSDT,rsi,15m,500,2/14/2022 5:15,2/14/2022 7:00,0.072916667,0.02524,0.02537,0.515055468,TRUE,0.02537,0.02493,639236,47.99548887,-0.041364026,0.039619651,639236,33.77307887,-123.4942963,FALSE,0
567,14ef7a3e-8d55-11ec-bb52-f4d1080d95a2,MDTUSDT,rsi,15m,500,2/14/2022 5:15,2/14/2022 7:00,0.072916667,0.0661,0.06644,0.514372163,TRUE,0.06644,0.0653,1261756.7,47.43989645,-0.041364026,0.136157337,1261756.7,33.77307887,82.50470951,FALSE,0
561,10ab7be7-8d55-11ec-950f-f4d1080d95a2,XRPUSDT,rsi,15m,500,2/14/2022 5:15,2/14/2022 7:45,0.104166667,0.7937,0.7977,0.503968754,TRUE,0.7977,0.7845,2063810,44.94918052,-0.041364026,0.025198438,2063810,33.77307887,36.10245129,FALSE,0
571,1e2155d6-8d55-11ec-a849-f4d1080d95a2,WINUSDT,rsi,15m,500,2/14/2022 5:15,2/14/2022 7:45,0.104166667,0.0003124,0.000314,0.512163892,TRUE,0.000314,0.0003093,670110727,45.78545057,-0.041364026,-0.064020487,670110727,33.77307887,-0.879584039,FALSE,0
8,b5347edf-8d35-11ec-83c5-f4d1080d95a2,FARMUSDT,rsi,15m,500,2/14/2022 1:30,2/14/2022 5:30,0.166666667,107.1,107.7,0.56022409,TRUE,107.7,105.6,109.558,45.80178497,-0.560219674,-0.186741363,109.558,34.88026971,80.00876248,FALSE,0
1,aafbfac7-8d35-11ec-a66e-f4d1080d95a2,QNTUSDT,rsi,15m,500,2/14/2022 1:30,2/14/2022 5:30,0.166666667,121.2,117.4,-3.135313531,TRUE,121.2,117.4,669.817,34.80863536,-0.560219674,-0.495049505,669.817,34.88026971,40.28906403,FALSE,0
9,b5a26282-8d35-11ec-87f6-f4d1080d95a2,PERPUSDT,rsi,15m,500,2/14/2022 1:30,2/14/2022 8:15,0.28125,6.19,6.23,0.646203554,TRUE,6.23,6.1,1803.39,59.77487843,-0.560219674,-0.323101777,1803.39,34.88026971,60.459468,FALSE,0
4,ad9485e7-8d35-11ec-bdd7-f4d1080d95a2,WANUSDT,rsi,15m,500,2/14/2022 1:30,2/14/2022 7:45,0.260416667,0.4272,0.4331,1.381086142,TRUE,0.4331,0.42,2259,41.91307197,-0.560219674,-0.304307116,2259,34.88026971,-186.896857,FALSE,0
0,a5eb38f3-8d35-11ec-a7fb-f4d1080d95a2,ATMUSDT,rsi,15m,500,2/14/2022 1:30,2/14/2022 1:30,0,5.66,5.75,1.590106007,TRUE,5.75,5.66,5589.59,70.16478491,-0.560219674,-0.176678445,5589.59,34.88026971,-150.4507486,TRUE,0
6,b3e905da-8d35-11ec-a91f-f4d1080d95a2,TRIBEUSDT,rsi,15m,500,2/14/2022 1:30,2/14/2022 1:30,0,0.6806,0.6847,0.602409639,TRUE,0.6847,0.6782,5626,44.51183282,-0.560219674,-0.22039377,5626,34.88026971,86.91788127,FALSE,0
7,b44f767a-8d35-11ec-b63c-f4d1080d95a2,DIAUSDT,rsi,15m,500,2/14/2022 1:30,2/14/2022 3:00,0.0625,0.946,0.951,0.528541226,TRUE,0.951,0.934,7411.7,40.14427645,-0.560219674,0,7411.7,34.88026971,94.03645587,FALSE,0
5,af497026-8d35-11ec-8dca-f4d1080d95a2,IRISUSDT,rsi,15m,500,2/14/2022 1:30,2/14/2022 2:45,0.052083333,0.07345,0.07116,-3.117767189,TRUE,0.07345,0.07116,115926.5,40.35008968,-0.560219674,-0.095302927,115926.5,34.88026971,47.3202417,FALSE,0
2,ab488231-8d35-11ec-a736-f4d1080d95a2,EPSUSDT,rsi,15m,500,2/14/2022 1:30,2/14/2022 6:45,0.21875,0.2037,0.2049,0.58910162,TRUE,0.2049,0.2007,248666,41.64688838,-0.560219674,-0.490918017,248666,34.88026971,41.96512591,FALSE,0
3,acdf1785-8d35-11ec-ae15-f4d1080d95a2,COSUSDT,rsi,15m,500,2/14/2022 1:30,2/14/2022 8:30,0.291666667,0.01671,0.01618,-3.171753441,TRUE,0.01671,0.01618,870008.6,47.39068436,-0.560219674,-0.299222023,870008.6,34.88026971,-57.64544167,FALSE,0
617,6dab269a-8d59-11ec-a91a-f4d1080d95a2,ZENUSDT,rsi,15m,500,2/14/2022 5:45,2/14/2022 6:45,0.041666667,39.75,39.96,0.528301887,TRUE,39.96,39.46,441.72,48.68538795,-0.0904507,-0.226415094,441.72,37.34898363,44.67309608,FALSE,0
610,470e28be-8d59-11ec-a0c6-f4d1080d95a2,FARMUSDT,rsi,15m,500,2/14/2022 5:45,2/14/2022 6:00,0.010416667,108.1,108.7,0.555041628,TRUE,108.7,107.7,1214.962,65.27065752,-0.0904507,0.555041628,1214.962,37.34898363,73.69283978,FALSE,0
603,40d6f0b3-8d59-11ec-8af7-f4d1080d95a2,AVAXUSDT,rsi,15m,500,2/14/2022 5:45,2/14/2022 6:45,0.041666667,77.8,78.19,0.501285347,TRUE,78.19,77.29,7193.47,51.36322223,-0.0904507,-0.167095116,7193.47,37.34898363,-18.52054711,FALSE,0
606,4261d874-8d59-11ec-9b39-f4d1080d95a2,NEARUSDT,rsi,15m,500,2/14/2022 5:45,2/14/2022 6:45,0.041666667,10.28,10.349,0.671206226,TRUE,10.349,10.177,26074,50.3409704,-0.0904507,0.116731518,26074,37.34898363,-99.79097952,FALSE,0
615,507d5a84-8d59-11ec-aa28-f4d1080d95a2,THETAUSDT,rsi,15m,500,2/14/2022 5:45,2/14/2022 6:45,0.041666667,3.484,3.502,0.516647532,TRUE,3.502,3.458,79454.5,37.57119344,-0.0904507,-0.028702641,79454.5,37.34898363,-36.03886501,FALSE,0
608,4383bbac-8d59-11ec-898e-f4d1080d95a2,DODOUSDT,rsi,15m,500,2/14/2022 5:45,2/14/2022 6:15,0.020833333,0.487,0.49,0.616016427,TRUE,0.49,0.485,94899.9,40.81261645,-0.0904507,-0.205338809,94899.9,37.34898363,46.67792063,FALSE,0
611,47a415b0-8d59-11ec-83b4-f4d1080d95a2,COTIUSDT,rsi,15m,500,2/14/2022 5:45,2/14/2022 7:30,0.072916667,0.2678,0.2692,0.522778193,TRUE,0.2692,0.2639,107833,47.88082954,-0.0904507,-0.112023898,107833,37.34898363,67.85121438,FALSE,0
614,4f190bf4-8d59-11ec-b975-f4d1080d95a2,IDEXUSDT,rsi,15m,500,2/14/2022 5:45,2/14/2022 5:45,0,0.18626,0.18733,0.5744658,TRUE,0.18733,0.18626,296599.7,55.87087412,-0.0904507,-0.391925266,296599.7,37.34898363,64.8566064,FALSE,0
612,4d21ec71-8d59-11ec-9709-f4d1080d95a2,WAXPUSDT,rsi,15m,500,2/14/2022 5:45,2/14/2022 6:15,0.020833333,0.334,0.3391,1.526946108,TRUE,0.3391,0.332,657471,50.96041205,-0.0904507,-0.119760479,657471,37.34898363,-23.03979947,TRUE,0
613,4ea60ce8-8d59-11ec-991c-f4d1080d95a2,DARUSDT,rsi,15m,500,2/14/2022 5:45,2/14/2022 5:45,0,0.98731,0.99506,0.784961157,TRUE,0.99506,0.98502,716846,47.78952719,-0.0904507,-0.411218361,716846,37.34898363,-49.76982504,FALSE,0
604,417cd896-8d59-11ec-b6da-f4d1080d95a2,IOTXUSDT,rsi,15m,500,2/14/2022 5:45,2/14/2022 6:00,0.010416667,0.08713,0.08765,0.596809365,TRUE,0.08765,0.08628,976652,45.09908473,-0.0904507,-0.367267302,976652,37.34898363,-37.15243505,FALSE,0
607,42b17734-8d59-11ec-971c-f4d1080d95a2,SLPUSDT,rsi,15m,500,2/14/2022 5:45,2/14/2022 6:15,0.020833333,0.0293,0.0295,0.682593857,TRUE,0.0295,0.0287,232071639,44.88791344,-0.0904507,0.682593857,232071639,37.34898363,29.74522363,FALSE,0
605,420b034b-8d59-11ec-9198-f4d1080d95a2,XECUSDT,rsi,15m,500,2/14/2022 5:45,2/14/2022 7:45,0.083333333,8.08E-05,8.12E-05,0.532375882,TRUE,8.12E-05,7.88E-05,284007750,47.45619329,-0.0904507,-0.086665841,284007750,37.34898363,-275.9633179,FALSE,0
819,44c86ddf-8d6c-11ec-bfb8-f4d1080d95a2,MKRUSDT,rsi,15m,500,2/14/2022 8:00,2/14/2022 12:30,0.1875,1906,1916,0.524658972,TRUE,1916,1881,4.9391,56.57841783,0.223162695,0.104931794,4.9391,38.02329622,36.49652771,FALSE,0
806,1f0ca9ba-8d6c-11ec-a040-f4d1080d95a2,FORTHUSDT,rsi,15m,500,2/14/2022 8:00,2/14/2022 8:00,0,6.9,6.94,0.579710145,TRUE,6.94,6.9,1881.62,45.68500784,0.223162695,-0.144927536,1881.62,38.02329622,-28.81931527,FALSE,0
822,5aa0b7b0-8d6c-11ec-a7a0-f4d1080d95a2,DEGOUSDT,rsi,15m,500,2/14/2022 8:00,2/14/2022 8:30,0.020833333,3.31,3.33,0.604229607,TRUE,3.33,3.29,4217.64,56.07966743,0.223162695,0.302114804,4217.64,38.02329622,36.81561252,FALSE,0
803,1d1c2c6a-8d6c-11ec-8967-f4d1080d95a2,UNIUSDT,rsi,15m,500,2/14/2022 8:00,2/14/2022 8:15,0.010416667,10.4,10.46,0.576923077,TRUE,10.46,10.4,8988.31,61.52409926,0.223162695,0.288461538,8988.31,38.02329622,-77.24588938,FALSE,0
812,2aa38bb7-8d6c-11ec-8fd8-f4d1080d95a2,MINAUSDT,rsi,15m,500,2/14/2022 8:00,2/14/2022 8:00,0,2.373,2.385,0.505689001,TRUE,2.385,2.373,13489.9,63.87570932,0.223162695,0.12642225,13489.9,38.02329622,2.735379803,FALSE,0
818,3c467c73-8d6c-11ec-b993-f4d1080d95a2,1INCHUSDT,rsi,15m,500,2/14/2022 8:00,2/14/2022 11:30,0.145833333,1.656,1.665,0.543478261,TRUE,1.665,1.635,17989.6,58.77460256,0.223162695,0.18115942,17989.6,38.02329622,41.80693289,FALSE,0
809,22a4d818-8d6c-11ec-bb95-f4d1080d95a2,BANDUSDT,rsi,15m,500,2/14/2022 8:00,2/14/2022 8:15,0.010416667,4.274,4.339,1.520823584,TRUE,4.339,4.253,20265.3,54.50596776,0.223162695,-0.093589144,20265.3,38.02329622,-53.63848549,TRUE,0
820,4b69ece7-8d6c-11ec-b08d-f4d1080d95a2,C98USDT,rsi,15m,500,2/14/2022 8:00,2/14/2022 12:45,0.197916667,1.593,1.601,0.502197112,TRUE,1.601,1.564,24978.6,55.86835178,0.223162695,0.125549278,24978.6,38.02329622,28.4943912,FALSE,0
821,4c66612c-8d6c-11ec-85d2-f4d1080d95a2,LITUSDT,rsi,15m,500,2/14/2022 8:00,2/14/2022 12:45,0.197916667,1.502,1.51,0.532623169,TRUE,1.51,1.459,30348.2,63.56216793,0.223162695,0.066577896,30348.2,38.02329622,44.61121253,FALSE,0
823,5fa770a2-8d6c-11ec-acb6-f4d1080d95a2,TRIBEUSDT,rsi,15m,500,2/14/2022 8:00,2/14/2022 8:15,0.010416667,0.6847,0.6882,0.511172776,TRUE,0.6882,0.6847,126948,52.41162831,0.223162695,-0.233678983,126948,38.02329622,98.81920156,FALSE,0
814,2c178d57-8d6c-11ec-a3b7-f4d1080d95a2,CFXUSDT,rsi,15m,500,2/14/2022 8:00,2/14/2022 8:15,0.010416667,0.1217,0.1224,0.575184881,TRUE,0.1224,0.1216,160695,66.06861507,0.223162695,0.246507806,160695,38.02329622,37.61846977,FALSE,0
811,2993a31f-8d6c-11ec-bbac-f4d1080d95a2,COTIUSDT,rsi,15m,500,2/14/2022 8:00,2/14/2022 8:15,0.010416667,0.269,0.2706,0.594795539,TRUE,0.2706,0.2686,163682,55.24134428,0.223162695,0.074349442,163682,38.02329622,2.944123361,FALSE,0
810,23e3d7cf-8d6c-11ec-bf8e-f4d1080d95a2,ATAUSDT,rsi,15m,500,2/14/2022 8:00,2/14/2022 8:00,0,0.4186,0.4208,0.525561395,TRUE,0.4208,0.4179,204769,52.78168405,0.223162695,0.071667463,204769,38.02329622,52.88691159,FALSE,0
815,2cff98cf-8d6c-11ec-a8c3-f4d1080d95a2,GRTUSDT,rsi,15m,500,2/14/2022 8:00,2/14/2022 12:45,0.197916667,0.3969,0.3989,0.503905266,TRUE,0.3989,0.3887,237035,56.38008996,0.223162695,0.302343159,237035,38.02329622,-20.858523,FALSE,0
